Date,Open,High,Low,Close,Volume
2015-02-03,3.5865,3.5865,3.5865,3.5865,17
2015-01-30,3.5319,3.5319,3.3772,3.3772,2591
2015-01-27,3.3863,3.6412,3.3863,3.6412,72
2015-01-23,3.5501,3.5501,3.5501,3.5501,2197
2015-01-22,3.6412,3.8687,3.6412,3.8687,4406
2015-01-19,3.6412,3.6412,3.6412,3.6412,1
2015-01-15,3.6412,3.6412,3.6412,3.6412,1107
2015-01-14,3.8141,3.8141,3.6867,3.6867,549
2015-01-07,4.0963,4.0963,4.0963,4.0963,123
2015-01-02,4.2784,4.4604,4.2784,4.4604,119
2014-12-30,4.3694,4.3694,4.0963,4.2784,140
2014-12-29,3.7504,4.4604,3.6412,4.3057,6642
2014-12-23,3.4136,3.7504,3.4136,3.7504,57
2014-12-22,3.7504,3.7504,3.7504,3.7504,1
2014-12-19,3.3681,3.5046,3.3681,3.5046,363
2014-12-12,3.2769999999999997,3.5501,2.9219999999999997,3.5501,5532
2014-12-11,3.095,3.2769999999999997,3.095,3.2769999999999997,143
2014-12-10,3.0039999999999996,3.0039999999999996,3.0039999999999996,3.0039999999999996,110
2014-12-09,3.3681,3.3681,2.7309,2.9129,658
2014-12-02,3.6412,3.6412,3.6412,3.6412,12854
2014-11-26,3.6412,3.6412,3.6412,3.6412,9
2014-11-25,3.6412,3.6412,3.6412,3.6412,11
2014-11-19,3.6412,3.6412,3.3681,3.3681,2198
2014-11-14,3.6412,3.6412,3.6412,3.6412,110
2014-10-24,4.0963,4.0963,4.0963,4.0963,549
2014-10-21,3.8141,4.3694,3.8141,4.3694,549
2014-10-17,3.6412,3.6412,3.6412,3.6412,110
2014-10-10,3.6412,4.2784,3.6412,4.2784,289
2014-10-09,3.1314,3.1314,3.1314,3.1314,122
2014-10-08,3.1314,3.1314,3.1314,3.1314,26
2014-10-07,2.9949,3.1769,2.9949,3.1769,833
2014-10-06,2.8219,2.8219,2.8219,2.8219,1427
2014-10-01,2.8219,2.8219,2.8219,2.8219,110
2014-09-30,2.9129,2.9129,2.8219,2.8219,257
2014-09-19,2.8219,2.8219,2.8219,2.8219,764
2014-09-18,2.7309,2.8219,2.7309,2.8219,2166
2014-09-17,2.7309,2.7309,2.7309,2.7309,268
