Date,Open,High,Low,Close,Volume
2015-07-08,3.9,3.9,3.9,3.9,10
2015-07-06,3.9,3.9,3.9,3.9,120
2015-07-03,3.9,3.9,3.9,3.9,10
2015-07-02,4.25,4.25,3.9,3.9,543
2015-07-01,4.0,4.25,4.0,4.25,380
2015-06-25,4.0,4.0,4.0,4.0,100
2015-06-19,4.19,4.19,3.94,3.94,273
2015-06-18,4.19,4.19,4.19,4.19,3
2015-06-17,4.2,4.2,4.2,4.2,3
2015-06-16,4.19,4.19,4.19,4.19,3
2015-06-15,4.19,4.19,4.19,4.19,4
2015-06-12,4.19,4.19,4.19,4.19,3
2015-06-11,4.19,4.19,4.19,4.19,3
2015-06-10,4.2,4.2,4.2,4.2,3
2015-06-09,4.2,4.2,4.2,4.2,3
2015-06-08,4.2,4.2,4.2,4.2,5
2015-06-05,4.2,4.2,4.2,4.2,3
2015-06-03,4.2,4.2,4.2,4.2,3
2015-06-02,4.2,4.2,4.2,4.2,3
2015-06-01,4.1,4.2,4.1,4.2,130
2015-05-21,3.98,3.98,3.98,3.98,237
2015-05-20,4.0,4.0,3.9,3.9,525
2015-05-14,4.0,4.0,4.0,4.0,5
2015-05-13,4.0,4.0,4.0,4.0,10
2015-05-12,4.2,4.2,4.2,4.2,10
2015-05-11,4.2,4.2,3.81,3.81,329
2015-05-08,4.2,4.2,4.2,4.2,4
2015-05-07,4.2,4.2,4.2,4.2,3
2015-05-06,4.2,4.2,4.2,4.2,3
2015-05-05,4.2,4.2,4.2,4.2,5
2015-05-04,4.2,4.2,4.2,4.2,3
2015-04-30,4.2,4.2,4.2,4.2,4
2015-04-28,4.2,4.2,4.1,4.1,18
2015-04-27,4.2,4.2,4.2,4.2,3
2015-04-24,4.2,4.2,4.2,4.2,3
2015-04-23,4.2,4.2,4.2,4.2,3
2015-04-22,4.2,4.2,4.2,4.2,3
2015-04-21,4.2,4.2,4.2,4.2,3
2015-04-20,4.21,4.21,4.21,4.21,10
2015-04-17,4.2,4.2,4.12,4.15,340
2015-04-15,4.5,4.5,4.5,4.5,90
2015-04-14,4.25,4.34,4.25,4.34,113
2015-04-13,4.25,4.25,4.24,4.24,155
2015-04-10,4.25,4.25,4.25,4.25,3
2015-04-09,4.25,4.25,4.25,4.25,5
2015-04-08,4.25,4.25,4.25,4.25,3
2015-04-07,4.25,4.25,4.25,4.25,3
2015-04-02,4.25,4.25,4.25,4.25,3
2015-03-31,4.25,4.25,4.25,4.25,5
2015-03-30,4.25,4.25,4.25,4.25,5
2015-03-27,4.25,4.25,4.25,4.25,5
2015-03-26,4.25,4.25,4.25,4.25,5
2015-03-25,4.25,4.25,4.25,4.25,5
2015-03-24,4.25,4.25,4.25,4.25,10
2015-03-23,4.25,4.25,4.25,4.25,5
2015-03-20,4.25,4.25,4.25,4.25,5
2015-03-19,4.19,4.19,4.19,4.19,5
2015-03-18,4.19,4.19,4.19,4.19,4
2015-03-17,4.19,4.19,4.19,4.19,5
2015-03-16,4.51,4.51,4.19,4.19,745
2015-03-13,4.51,4.51,4.51,4.51,5
2015-03-12,4.51,4.51,4.51,4.51,5
2015-03-11,4.25,4.51,4.25,4.51,307
2015-03-04,4.25,4.25,4.25,4.25,50
2015-02-24,4.2,4.2,4.2,4.2,4
2015-02-23,4.2,4.2,4.2,4.2,5
2015-02-19,4.0,4.51,4.0,4.15,75
2015-02-18,4.3,4.89,4.15,4.89,254
2015-02-17,4.89,4.89,4.44,4.44,410
2015-02-16,4.89,4.89,4.57,4.89,768
2015-02-13,3.92,4.89,3.92,4.89,1746
2015-02-04,3.99,3.99,3.99,3.99,10
2015-02-02,3.95,3.95,3.95,3.95,10
2015-01-27,3.9,3.9,3.9,3.9,5
2015-01-26,3.9,3.9,3.9,3.9,5
2015-01-23,3.8,3.85,3.8,3.85,335
2015-01-20,3.97,3.97,3.8,3.8,170
2015-01-19,3.9,3.9,3.8,3.8,110
2015-01-16,3.9,3.9,3.9,3.9,10
2015-01-15,4.1,4.1,3.97,3.97,65
2015-01-14,4.1,4.1,4.1,4.1,3
2015-01-13,4.1,4.1,4.1,4.1,92
2015-01-12,3.79,4.5,3.79,4.5,470
2015-01-09,3.79,3.79,3.79,3.79,10
2015-01-05,4.05,4.05,3.62,3.86,537
2015-01-02,4.08,4.89,4.05,4.4,354
2014-12-30,3.81,3.81,3.8,3.8,25
2014-12-29,3.95,4.49,3.55,3.81,996
2014-12-23,3.95,3.95,3.95,3.95,25
2014-12-22,3.9,3.95,3.9,3.95,300
2014-12-19,3.8,3.9,3.8,3.9,41
2014-12-17,3.7,3.7,3.7,3.7,1600
2014-12-09,4.0,4.0,3.74,3.74,813
2014-12-08,3.54,3.9,3.54,3.9,5757
2014-12-05,3.9,3.9,3.59,3.72,540
2014-12-04,3.9,3.9,3.9,3.9,20
2014-12-03,3.9,3.9,3.9,3.9,4
2014-12-02,3.9,3.9,3.9,3.9,5
2014-12-01,3.9,3.9,3.9,3.9,5
2014-11-28,3.9,3.9,3.9,3.9,10
2014-11-27,3.9,3.9,3.9,3.9,5
2014-11-26,3.9,3.9,3.9,3.9,5
2014-11-25,3.9,3.9,3.9,3.9,115
2014-11-24,3.75,3.9,3.75,3.87,300
2014-11-21,3.69,3.71,3.48,3.71,333
2014-11-20,3.8,3.8,3.8,3.8,100
2014-11-19,3.55,3.55,3.49,3.55,702
2014-11-18,3.35,3.55,3.3,3.55,335
2014-11-17,3.55,3.55,3.4,3.4,150
